,Video Title,Published At Date,Comment,Sentiment
861,These GameStop traders struck gold. Then came the hard part.,2022-02-04,"God Bless President Trump and his Administration 
Thank God I quit gaming roughly 3 years ago.
Reality wasn't something I was paying attention to.
What helped me most?
A song by Iron Maiden titled: ""Wasted Years"".

Also, I ""woke up"" and realized I poured tons of money into video games when basic needs were things I failed to appreciate.
Down to just 1 cell phone now between my husband and myself. That's it!
I cut cable and wi-fi too. 
Thank you for reading.
Inside Michigan, USA ",neutral
862,These GameStop traders struck gold. Then came the hard part.,2022-02-03,Blacks and democrats for GOP,positive
863,These GameStop traders struck gold. Then came the hard part.,2022-02-03,Shout out to George Floyd on 619 days of sobriety. It took some tough love but he did it. Say his name liberals!,positive
864,These GameStop traders struck gold. Then came the hard part.,2022-02-03,Big shout out to Brandon for the rising prices of food gasoline and everything else! ,positive
865,These GameStop traders struck gold. Then came the hard part.,2022-02-03,if joe is staying after the audits im leaving the country and moving to alaska i rather live on a island then under socialism and sloppy joe's,negative
866,These GameStop traders struck gold. Then came the hard part.,2022-02-03,"To all libs… Go love yourself and let’s go Brandon, I agree!!!",positive
867,These GameStop traders struck gold. Then came the hard part.,2022-02-03,CNN was coaching Andrew Cuomo’s press briefings. That’s why Zucker resigned. Chris I’d dropping all the heat right now.,negative
868,'One bullet away from death and one mistake from indictment': Inside the police staffing crisis,2022-02-03,"Heart goes out to the officer and family. Police aren't the only ones having a hard time with the cost of living also you all need to think about the problems corruption causes before you get caught and the public starts seeing a reoccurring theme, whos fault is it for it reoccurring?",negative
869,'One bullet away from death and one mistake from indictment': Inside the police staffing crisis,2022-02-03,I've got nothing against law enforcement who do their job in a reasonable manner I'm from a small town with 4 separate departments within a 9 mile radius therefore there are constantly traffic stops where you're constantly bullied lied to and profiled not by race necessarily because there aren't many people of color in these two linked towns but profiled by economic status if you drive a car older than ten years old you will be stopped for mostly made up b.s. but they know if you speak long enough you will incriminate yourself even for small stupid stuff don't matter it's the fines fees and costs they are truly after and most people with an ability to think clearly can see this the upper echelons of our community and the wealthy don't see this as bad as long as we pay these fines and their property taxes aren't raised or value lowered by a neighbor with an older vehicle or one that your not using being parked on your property we are walking dollar signs to them and when accused of being so they don't even deny it it's a good old boy network starting with the top on down judges shouldn't be drinking and discussing cases with prosecutors or cops while not in the Court I've also seen many officers and other officials leave local bars well into inebriation and nobody does a damn thing,neutral
870,'One bullet away from death and one mistake from indictment': Inside the police staffing crisis,2022-02-03,My deepest Condolence to the family and loved ones . Thank you for your service  R.I.P. ,negative
871,'One bullet away from death and one mistake from indictment': Inside the police staffing crisis,2022-02-04,My entire life changed when I met  here they’re such a rare gem. And I’ll be forever grateful for all their help,positive
872,'One bullet away from death and one mistake from indictment': Inside the police staffing crisis,2022-02-04,My entire life changed when I met  here they’re such a rare gem. And I’ll be forever grateful for all their help,positive
873,'One bullet away from death and one mistake from indictment': Inside the police staffing crisis,2022-02-03,"Less people want to be cops because most people dont agree with the ""Us vs them"" mentality.",neutral
874,'One bullet away from death and one mistake from indictment': Inside the police staffing crisis,2022-02-03,"Higher pay, higher standards, and stop pouring weapons of war into our communities...you know, the obvious things.",positive
875,'One bullet away from death and one mistake from indictment': Inside the police staffing crisis,2022-02-03,Why is domestic violence mishandled and changes not implemented.,negative
876,'One bullet away from death and one mistake from indictment': Inside the police staffing crisis,2022-02-03,"Last week this was a ""right wing"" talking point? Is there a concerning surge in violence or not? Just be honest.",positive
877,'One bullet away from death and one mistake from indictment': Inside the police staffing crisis,2022-02-04,NO ONE SHOULD BE PART OF THE POLICE NOT A SINGLE PERSON,negative
878,'One bullet away from death and one mistake from indictment': Inside the police staffing crisis,2022-02-04,"Nine of the top eleven states with the lowest per capita state spending on law enforcement are the Republican-led states of South Dakota, West Virginia, Alabama, Mississippi, South Carolina, Iowa, Arkansas, Indiana and Kentucky.",neutral
879,'One bullet away from death and one mistake from indictment': Inside the police staffing crisis,2022-02-04,"I am really tired of this. If you kill an officer with the intent to kill I believe the perpetrator should receive the death penalty, not years in prison. This must stop as well as police that deliberately kill people the same penalty. I am fed up with all of this.",negative
880,'One bullet away from death and one mistake from indictment': Inside the police staffing crisis,2022-02-03,Praying for each & every officer & their families!!!!,negative
881,'One bullet away from death and one mistake from indictment': Inside the police staffing crisis,2022-02-03,NEVER FIRE STELTER WE NEED HIS INCOMPETENCE TO LAUGH AT DAILY,positive
882,'One bullet away from death and one mistake from indictment': Inside the police staffing crisis,2022-02-04,Promoted posthumously to detective 1st class. What a limp reward. Might as well promote them to Captain...General...whatever. A hollow award. Is this supposed to make their families feel better?,neutral
883,'One bullet away from death and one mistake from indictment': Inside the police staffing crisis,2022-02-03,"All of you ""I'm a Democrat or I'm a Republican"", identity politics playing fools, are nothing more than hysterical sports fanatics salaciously rooting for your team.",positive
884,'One bullet away from death and one mistake from indictment': Inside the police staffing crisis,2022-02-04,Way to politicize what should have been a private celebration of life!..,positive
885,'One bullet away from death and one mistake from indictment': Inside the police staffing crisis,2022-02-03,Officer training and recruitment needs a revamp. Many cops have a GED and a superiority complex and want a 100k a year. They need a solid education before entering the academy and then continual training along with a pay increase.,negative
886,'One bullet away from death and one mistake from indictment': Inside the police staffing crisis,2022-02-04,"plaintiff discovers or determines he has been injured or cheated by defendant hires lawyer- lawyer notifies defendant . discusses claim with defendant of his lawyer -out of court settlement - no settlement offered-plaintiff files suit-Court calls hearing, issues summons to defendant -if defendant does not appear or respond.-defendant respond -Default judgement in favor of plaintiff-Ask judge to dismiss (for lack of legal remedy)-judge dismisses case-judge refuses to dis miss-Discovery : both parties investigate evidence -out of court settlement -pretrial hearing judge-lawyers- identify areas of agreement-case goes to trial before judge or judge and jury-judge or jury finds for plaintiff or defendant, sometimes determines penalties ,damages Court decision is enforceable by law.",negative
